StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-21 09:34:08,2021-10-21 09:34:39,IP Address,107.77.210.101,46,31,False,2021-10-28 09:34:43,R_AtIriymlftgJhJf,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,,Other,,,Fair,,,,,,,,,,,,,,,,,,,,
2021-10-28 09:22:12,2021-10-28 09:38:04,IP Address,132.161.219.111,100,952,True,2021-10-28 09:38:04,R_2zSczQfRjZsaQaF,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,,Yes,2,3,4,1,5,,1: low willingness to invest and 2: control of rental market by unscrupulous landlords,"Enforce standards for rental properties, with emphasis on health and safety.
Welcome the attempts of Grinnell College to assist rather than seeing them as the ""enemy"".",Male,41-55,2,2,White or Caucasian,"$200,000 or more"
2021-10-21 09:36:37,2021-10-21 09:38:40,IP Address,132.161.246.190,54,123,False,2021-10-28 09:38:41,R_OqxueBKexw3atEJ,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Campus living,Other,Dorms,"$2,000 or more",Fair,No,Yes,,,,,,,,,,,,,,,,,,
2021-10-28 09:41:51,2021-10-28 09:46:52,IP Address,173.24.26.125,100,301,True,2021-10-28 09:46:52,R_rkAJPbj6DfytCw1,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$300-$499,Good,No,Yes,Not enough affordable housing,,,Yes,3,4,2,1,5,,High tax cost,,Female,71+,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-28 09:50:54,2021-10-28 09:55:30,IP Address,132.161.236.242,100,275,True,2021-10-28 09:55:30,R_72r0J1tQ2FzTspr,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough affordable housing,,,No,2,4,3,1,5,bring down inflated home prices because of the College,there is always demand due to the College so no incentive to improve.,"subsidies ",Female,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-28 09:52:27,2021-10-28 09:57:56,IP Address,209.83.98.234,100,328,True,2021-10-28 09:57:57,R_2y1nyAIqGjwMKbV,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,,Yes,4,2,1,3,5,,master plan for community development,"focus on the development of areas around the downtown for higher density housing, walkability, affordability, and enhancing downtown retail opptions vs service options currently occupying storefront space downtown and take advantage of the  central park",Male,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-28 09:55:47,2021-10-28 09:58:33,IP Address,74.51.209.210,100,166,True,2021-10-28 09:58:33,R_x4pZlvX3XV7T5ap,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,,Yes,2,3,1,4,5,,Little available land that isn’t overpriced for builders to build affordable building on.,"Needs assessment ",Female,,2,2,White or Caucasian,"$200,000 or more"
2021-10-28 09:56:23,2021-10-28 10:01:09,IP Address,71.28.218.241,100,285,True,2021-10-28 10:01:10,R_1dnyvuyqzvCc61K,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,"$1,500-1,999",Fair,Yes,Yes,Other,We're waiting to build,,Yes,4,2,1,3,5,,The realtors seem to control which part of Grinnell is worth more than others.,"Improving the infrastructure to Grinnell. Not giving outside firms tax breaks to bring in low income housing. What we build is what we will bring to Grinnell. ",Male,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-28 09:59:14,2021-10-28 10:03:36,IP Address,74.51.209.210,100,261,True,2021-10-28 10:03:36,R_27J7rsCe8CGYl3J,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,,No,4,2,1,3,5,,High housing costs in Grinnell as compared to neighboring towns,Affordable housing for all residents.  Some Grinnellians struggle to maintain a home with the current inflation rates.,Female,41-55,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-28 10:04:03,2021-10-28 10:10:01,IP Address,71.28.211.91,100,358,True,2021-10-28 10:10:01,R_2dgPN72XHfP8T72,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,4,1,3,2,5,,"THE PRICING AND CONDITION OF AVAILABLE HOUSING DOES NOT REFLECT CURRENT WAGES IN THE AREA, NOR ARE THERE OPTIONS FOR TEMPORARY RESIDENTS (INTERSHIPS, PROFESSORS, ETC) THAT ARE FOR THOSE WHO ARE EXPECTING NICE HOUSING AND HAVE THE MEANS TO PAY FOR IT. THERE IS PLENTY AVAILABLE IN THE IN-BETWEEN PRICING TIERS.",ENFORCED INSPECTIONS OF RENTAL PROPERTIES WITH SCHEDULED MAINTAINENCE PERFORMED MUST HAPPEN. I KNOW FROM LIVING IN OTHER AREAS OF IOWA THAT IT IS POSSIBLE; NOT SURE OF WHAT IS HOLDING US BACK FROM THIS HERE IN THE GRINNELL AREA.,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-28 10:04:18,2021-10-28 10:10:30,IP Address,71.34.173.53,100,371,True,2021-10-28 10:10:30,R_27D7Jy1qokvXtcT,,,,,41.713592529296875,-93.622100830078125,anonymous,EN,No,,Other,Student at ISU,"More homeownership options,More affordable housing options,Better quality housing options","Would be interested in renting,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Do not qualify for a home mortgage,,Duplex,Yes,2,1,3,4,5,Multifamily home options for purchase rather than rent only.,Will and private investor/developers,"Work with banks to offer financial counseling to people interested in ownership, increasing affordable housing options (such as multifamily units for purchase), work with local banks to figure out what the common barriers to mortgages are and whether the city can have a role in lowering those barriers",Female,26 - 40,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-21 10:11:56,2021-10-21 10:12:44,IP Address,174.213.145.64,50,47,False,2021-10-28 10:12:45,R_5bVUakAOxRTsGrf,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Fair,Yes,,,,,,,,,,,,,,,,,,,
2021-10-28 10:04:13,2021-10-28 10:13:03,IP Address,166.137.83.18,100,530,True,2021-10-28 10:13:04,R_10IbftcbTSNNb8E,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Apartment,,$300-$499,Good,No,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",No,4,2,3,1,5,,No affordable housing and cost of property. I can live in a neighboring community and have a nice house for half of what I’d pay in Grinnell. But I have a mileage restriction since I work for the city,More affordable housing and less HUD this attracts less desirable people who cause problems in our community. I’m not saying all of them but quite a few,Male,41-55,2,3,White or Caucasian,"$60,000-$79,999"
2021-10-28 10:00:49,2021-10-28 10:16:07,IP Address,174.198.70.218,100,918,True,2021-10-28 10:16:07,R_3O2GDQ6SOq4xmFH,,,,,41.26800537109375,-96.1156005859375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,4,3,2,1,5,,,,Male,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 10:32:21,2021-10-21 10:35:30,IP Address,98.22.220.171,65,188,False,2021-10-28 10:35:30,R_R2ZO0xfRGfi4gxj,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,"Bought a house with my boyfriend but I am not listed on the mortgage. ",Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,,,,,,,,,,,,,,
2021-10-28 10:24:30,2021-10-28 10:35:41,IP Address,71.41.161.76,100,671,True,2021-10-28 10:35:41,R_1gb6KpjfhY8z8DX,,,,,29.651092529296875,-98.6204986572265625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Other,,"$1,500-1,999",Excellent,No,Yes,Not enough affordable housing,,,Yes,4,2,3,1,5,,money,"??  probably build affordable housing or fix up existing, poor quality housing",Male,71+,2,0,White or Caucasian,"$200,000 or more"
2021-10-21 10:35:33,2021-10-21 10:36:06,IP Address,207.207.116.1,38,32,False,2021-10-28 10:36:10,R_2cA6JonzdkLeJDI,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,College Dorm,Other,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28 09:42:02,2021-10-28 10:39:44,IP Address,98.21.84.239,100,3461,True,2021-10-28 10:39:44,R_2DMsut8WkGYWSpF,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,,Other,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,Yes,3,1,5,4,2,"Building more mixed options: condo/rental w/some rent-assist in the mix. ","Everyone wants a big house &/or lots of land, but these options are long-term unsustainable & too expensive for average wage-earners--tho bigger profits for developers are probably why they are the only new options out there. We should look for opportunities to build smaller & less expensively around shared common grounds: surround a park &/or garden space w/mixed small to mid-sized homes, or rent-controlled & condo space so people can have some privacy, & equity if desired, along w/space to spread out, walk the dog, meet and share w/neighbors. I don't think there's much housing like this in neighborhoods where lower income singles or families can afford to rent, much less own, living space.","It seems to be a political and class divide to me, which I don't know how to solve. But I think that any new housing development in Grinnell NEEDS to have a portion dedicated to low-income housing. If improving existing housing stock, then target single-family/duplex housing, limit funds by owner income, but not by what needs to be done: Most of the low-grade housing stock in Grinnell needs more than an outside paint job. It needs electrical upgrades, or new windows, possibly a single structural repair like adding support joists/jacks in the basement or fixing a damaged support beam would save a building from the scrap heap. There should probably be some expert advice about whether a building is worth spending the money to up-grade, and suggestions for where limited funds would best be spent.",Female,56-70,2,0,White or Caucasian,
2021-10-28 10:34:41,2021-10-28 10:41:49,IP Address,71.28.218.241,100,427,True,2021-10-28 10:41:49,R_1IpdWoHYh1V5uDs,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,1,3,4,2,5,,"Zoning ",,Female,41-55,2,2,White or Caucasian,"$40,000-$59,999"
2021-10-21 10:34:45,2021-10-21 10:51:02,IP Address,132.161.187.254,38,976,False,2021-10-28 10:51:02,R_2dTnY8slKysI2gz,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,staying in dorm,Other,I live in a triple,,,,,,,,,,,,,,,,,,,,,,
2021-10-28 10:56:39,2021-10-28 11:02:09,IP Address,166.181.83.16,100,330,True,2021-10-28 11:02:10,R_0fAiea4aBmUlHe9,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough affordable housing,,Duplex,No,3,4,2,1,5,,Building costs,"Acquire and develop more land for building new housing. ",Female,56-70,2,0,White or Caucasian,
2021-10-28 11:00:48,2021-10-28 11:06:22,IP Address,192.33.191.35,100,334,True,2021-10-28 11:06:22,R_1nMxFI2FyBBWpYk,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,No,4,3,1,2,5,,Lack of funding and lack of lots,Address quality of existing homes and rental properties,Female,41-55,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-28 11:01:11,2021-10-28 11:06:24,IP Address,207.32.21.176,100,312,True,2021-10-28 11:06:24,R_22Ex1p9ZxWnrwQA,,,,,41.2946014404296875,-92.64420318603515625,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,No,Yes,Not enough affordable housing,,Independent Living Complex,Yes,3,4,2,1,5,"Implement a development board that actively works with farmers to sell land to build homes. ","Satisfied with my home.  ","Support a new PreK-5 building, partner with school district to support and finance a née space to attract young families.  ",Female,,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-28 11:17:43,2021-10-28 11:24:06,IP Address,98.19.140.253,100,382,True,2021-10-28 11:24:06,R_3P5gz2xlo6geJ6m,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Other,townhouse,$300-$499,Excellent,No,Yes,,,Independent Living Complex,No,4,2,1,3,5,,"rundown homes that need fixing. ",,Female,71+,,0,Don’t wish to answer,
2021-10-28 11:34:58,2021-10-28 11:39:00,IP Address,184.81.199.109,100,242,True,2021-10-28 11:39:00,R_Dp2mx2duP4GoMvf,,,,,42.3162994384765625,-95.04889678955078125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Other,Taxes and property is expensive in Grinnell,,No,4,3,2,1,5,,Prices for houses are expensive. Plus we need to build our population,,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-28 11:45:47,2021-10-28 11:52:11,IP Address,207.32.21.193,100,384,True,2021-10-28 11:52:11,R_3ItDLTtncnGzCff,,,,,41.2946014404296875,-92.64420318603515625,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough affordable housing,,Duplex,Yes,1,2,3,4,5,,Limited number of good quality rental properties -- both single family and mult-family,"Give tax incentives to people who build or manage high quality rental units -- with inspection requirements

Get more government programs for affordable housing (USDA, Section 8 vouchers, etc.) for rental housing in Grinnell.  ",Female,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-28 08:20:55,2021-10-28 12:09:50,IP Address,174.25.143.97,100,13735,True,2021-10-28 12:09:51,R_3nJL33pf6qb6WuW,,,,,43.848297119140625,-84.01309967041015625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$300-$499,Fair,Yes,Yes,Not enough affordable housing,,Duplex,Yes,1,5,4,2,3,Develop more housing options for families and young professionals vs current focus on retirement and 60yrs+,"I don't have any insights on this, I just know that early and mid-career professionals who move into the community to work for the college have a miserable time trying to find rental options if they do not wish to immediately purchase a home. I have colleagues who lived in hotels for several weeks because they struggled to find housing.",,Female,41-55,1,0,White or Caucasian,"$100,000-$149,999"
2021-10-21 12:18:31,2021-10-21 12:20:01,IP Address,174.198.72.108,58,90,False,2021-10-28 12:20:02,R_1F3ZhonK7RO57yS,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,,Excellent,No,No,Other,I do not believe there is an issue,,,,,,,,,,,,,,,,
2021-10-28 12:15:38,2021-10-28 12:22:34,IP Address,132.161.194.108,100,415,True,2021-10-28 12:22:34,R_3n64sJ2min6TlXb,,,,,41.7198028564453125,-92.91519927978515625,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough of the right home styles,,Independent Living Complex,No,1,4,3,2,5,,"Right now the market is tight, which is financially good for those working in real estate. Thus, little incentive to expand supply by those currently in the industry. Also, the down needs a few more things to attract people. More restaurants and improved school. It is a feedback issue though. More people living here would bring more restaurants, but more restaurants would bring more people, for example. So, hard to get the ball rolling on either. ","Reduce any zoning or other policy barriers to expand the number of units in town. ",Male,41-55,2,2,White or Caucasian,"$200,000 or more"
2021-10-21 12:46:55,2021-10-21 12:47:33,IP Address,76.94.252.212,12,37,False,2021-10-28 12:47:34,R_1AOkn6EeJuw22oF,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28 12:39:31,2021-10-28 12:48:32,IP Address,173.24.26.237,100,541,True,2021-10-28 12:48:32,R_5ouH4hDXMz1yzYZ,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,1-5 years,,,,,,Retired,Other,Independent living community,Duplex/Fourplex,,"$900-$1,199",Excellent,No,No,Other,No current knowledge of local situation,Independent Living Complex,No,,,,,,,"Sorry, haven't followed enough to voice an opinion",,Female,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-21 12:50:29,2021-10-21 12:50:57,IP Address,166.137.175.22,46,27,False,2021-10-28 12:51:00,R_1QyCsxkbn7X6ZqY,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,Dorm,Apartment,,,Good,,,,,,,,,,,,,,,,,,,,
2021-10-21 13:48:49,2021-10-21 13:49:41,IP Address,174.248.198.174,50,51,False,2021-10-28 13:49:43,R_WxIkIICl9Z1nnj3,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,No,,,,,,,,,,,,,,,,,,,
2021-10-28 13:49:09,2021-10-28 13:55:17,IP Address,132.161.236.63,100,368,True,2021-10-28 13:55:18,R_1MQeAFxk4mDt5wa,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Other,,Duplex/Fourplex,,"$900-$1,199",Excellent,No,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,1,4,3,2,5,,Lack of opportunities that look profitable to developers,"Provide community support for measures to increase housing stock of all kinds with an emphasis on affordable housing, and improve amenities like sidewalks all over town.",Male,71+,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-21 14:00:07,2021-10-21 14:03:01,IP Address,98.22.246.100,65,173,False,2021-10-28 14:03:02,R_yQrbWxDIuP8nEc1,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Duplex,No,,,,,,,,,,,,,,
2021-10-28 14:07:08,2021-10-28 14:09:05,IP Address,174.243.80.163,100,116,True,2021-10-28 14:09:05,R_1diUsZqRRz7klnl,,,,,41.26800537109375,-96.1156005859375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough of the right home styles,,Assisted Living Complex,No,3,2,1,4,5,,,,Female,26 - 40,2,3,White or Caucasian,"$150,000-$199,999"
2021-10-21 14:11:29,2021-10-21 14:11:55,IP Address,174.193.194.204,38,25,False,2021-10-28 14:11:56,R_2B4LR9T2m1txdLi,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,College Dorm,Other,College dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-21 14:13:50,2021-10-21 14:15:02,IP Address,73.45.15.135,65,71,False,2021-10-28 14:15:05,R_Wuir2vdAeo8LFKx,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,No,,,Single family home,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21 14:29:59,2021-10-21 14:31:07,IP Address,166.181.84.150,58,67,False,2021-10-28 14:31:07,R_sbcsXDjRgc9cekN,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,,,,,,,,,,,,,,,,
2021-10-21 14:31:32,2021-10-21 14:32:23,IP Address,184.170.166.49,35,50,False,2021-10-28 14:32:23,R_2fHAFjUnbg944WR,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21 14:30:36,2021-10-21 14:32:25,IP Address,192.110.196.82,54,108,False,2021-10-28 14:32:26,R_AzXjH60qIR0II7f,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Other,Dorm,$700-$899,Good,No,No,,,,,,,,,,,,,,,,,,
2021-10-28 15:28:25,2021-10-28 15:32:46,IP Address,50.83.110.91,100,261,True,2021-10-28 15:32:47,R_231ayo2bG9EVCia,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,,No,4,3,2,1,5,,"Lack of insight ","Make housing prices more consistent with the market and not so over priced. 

Build better quality new single family homes. ",Female,26 - 40,2,2,White or Caucasian,"$200,000 or more"
2021-10-21 16:01:27,2021-10-21 16:02:54,IP Address,98.19.141.245,73,86,False,2021-10-28 16:02:54,R_2eW1DyX0JOtofon,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Fair,No,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",No,,,,,,,,,,,,,,
2021-10-28 16:03:15,2021-10-28 16:05:57,IP Address,132.161.253.51,100,162,True,2021-10-28 16:05:57,R_1repVyduhYecfCf,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Apartment,,$700-$899,Good,No,Yes,Not enough quality housing,,Independent Living Complex,,4,2,1,3,5,,,,Male,18 - 25,1,0,Don’t wish to answer,"$40,000-$59,999"
2021-10-21 16:14:41,2021-10-21 16:16:08,IP Address,174.202.98.117,62,86,False,2021-10-28 16:16:08,R_4PeWqjXaciZMicN,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,College Student,Other,Dorm,,Fair,,,,,,,,,,,,,,,,,,,,
2021-10-28 16:15:33,2021-10-28 16:18:17,IP Address,98.22.14.60,100,164,True,2021-10-28 16:18:17,R_1H1Bytx6qc2Cv2G,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,No,Not enough affordable housing,,,Yes,2,3,4,1,5,,"Cost of living is high for a small community ",,Female,26 - 40,2,0,White or Caucasian,"$200,000 or more"
2021-10-28 16:21:18,2021-10-28 16:23:24,IP Address,132.161.241.251,100,126,True,2021-10-28 16:23:24,R_1N2LNEaY5ViyBjU,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Duplex/Fourplex,,$300-$499,Poor,Yes,Yes,,,Duplex,,2,1,3,4,5,,,,Female,18 - 25,4,0,White or Caucasian,"$20,000-$39,999"
2021-10-21 17:47:29,2021-10-21 17:49:09,IP Address,166.181.86.149,65,99,False,2021-10-28 17:49:09,R_ssZUJAfI7JgzGw1,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Poor,Yes,Yes,Not enough quality housing,,,No,,,,,,,,,,,,,,
2021-10-21 17:37:43,2021-10-21 17:49:24,IP Address,141.140.253.15,65,701,False,2021-10-28 17:49:25,R_3GwvuNEJ6NJNHtn,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Campus Housing,Other,Dorm,Less than $300,Fair,No,Yes,,,Duplex,No,,,,,,,,,,,,,,
2021-10-28 17:45:29,2021-10-28 18:02:06,IP Address,174.210.131.27,100,996,True,2021-10-28 18:02:06,R_3HnmAQBPvnLRp9G,,,,,38.577392578125,-90.6708984375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,No,Other,"Jobs!!  We need economic development.   Taxes are too high because we are not increasing total assessed valuations fast enough because of the lack of growth. ",,No,5,3,4,2,1,Job growth through new and expanded business.,"Lack of vision on the part of City leadership.  Grinnell should have their own economic development director.  This survey is not structured get at the substantive issues surrounding housing- shows a lack of understanding of the social, economic, and political issues in Grinnell.","1).  A better understanding of the current SEP issues of the community.
2) Hold focus groups to better understand #1
3).  Hire a full time economic development director.
4).  A big issue is the terrible condition of G-N school buildings.  Families with kids want 1st class facilities.  The current school district leadership does not know how to solve the problem.",Male,56-70,2,,White or Caucasian,"$100,000-$149,999"
2021-10-21 18:07:36,2021-10-21 18:09:13,IP Address,166.182.83.252,58,96,False,2021-10-28 18:09:13,R_2tnz7igEZXE3L0m,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,,,,,,,,,,,,,,,
2021-10-21 18:12:49,2021-10-21 18:13:32,IP Address,98.22.9.66,50,43,False,2021-10-28 18:13:35,R_1i9eHBsFewUCdk0,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,,,,,,,,,,,,,,,,,,,
2021-10-28 18:27:45,2021-10-28 18:38:34,IP Address,173.24.23.222,100,649,True,2021-10-28 18:38:35,R_1OIh4VMOR1RXTOm,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$700-$899,Fair,Yes,No,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,2,3,1,4,5,,"Lack of realistic knowledge about cost of living for average families. We aren't all college professors. ",,Female,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-21 18:51:49,2021-10-21 18:53:11,IP Address,104.28.111.136,46,81,False,2021-10-28 18:53:11,R_33CPBpifeKDIVvP,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student residency,Other,"Dormitory ","$2,000 or more",Good,,,,,,,,,,,,,,,,,,,,
2021-10-28 19:07:34,2021-10-28 19:11:54,IP Address,207.199.230.229,100,259,True,2021-10-28 19:11:54,R_2b2bDoa5KSBl0mE,,,,,41.2946014404296875,-92.64420318603515625,anonymous,EN,No,,I own a home elsewhere,,"More affordable housing options,Better quality housing options",Would be interested in senior housing,"$100,000-$175,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,Yes,3,2,4,1,5,,Funding,,Female,56-70,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-21 19:38:23,2021-10-21 19:40:33,IP Address,66.41.163.169,73,129,False,2021-10-28 19:40:37,R_32PlrhA0K2Tl3Nw,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Rent,,Other,dorm room,$500-$699,Fair,No,No,Other,I'm not qualified to answer,Independent Living Complex,No,,,,,,,,,,,,,,
2021-10-28 20:42:58,2021-10-28 20:49:21,IP Address,173.191.49.162,100,383,True,2021-10-28 20:49:21,R_2ASjKdA7xtveBna,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough affordable housing,,Assisted Living Complex,No,1,3,4,2,5,,The power that be really don’t want the town to grow and prosper.,"Build more rental and affordable housing options. ",Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-21 21:20:10,2021-10-21 21:20:57,IP Address,104.0.177.220,38,47,False,2021-10-28 21:20:57,R_1g0yEIIw1brcgHf,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,,Other,,,,,,,,,,,,,,,,,,,,,,,
