StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q33 - Topics,Q33 - Parent Topics
2021-06-02 20:24:01,2021-06-02 20:30:33,IP Address,38.121.121.19,100,391,True,2021-06-02 20:30:33,R_bfiZ8YLqvBIsxJ7,,,,,41.261505126953125,-95.8303985595703125,anonymous,EN,Yes,More than 10 years,Pisgah,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$700-$899,Excellent,Yes,No,Not enough quality housing,,Townhome,Not at all important,Not at all important,Important,Important,Extremely important,Important,Extremely important,Slightly important,Extremely important,,,Not very important.  Just somewhere to get a gallon of milk if I run out.,Yes,2,1,5,3,4,6,,,Female,41-55,4,0,White or Caucasian,"$200,000 or more",Unknown,
2021-06-02 22:08:27,2021-06-02 22:14:17,IP Address,199.247.72.138,100,349,True,2021-06-02 22:14:17,R_3I5AB6zwzPCUHMR,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,"Not interested in a different home,Would be interested in up-sizing","$100,000-$175,000",No,Other,,Single family home,,"$900-$1,199",Good,Yes,Yes,Do not qualify for a home mortgage,,Single family home,Not at all important,Not at all important,Extremely important,Important,Extremely important,Extremely important,Important,Slightly important,Very important,Not at all important,,None,Yes,5,2,3,4,1,6,,We need to bring in more businesses to the county that would then bring in people which would create a demand for more housing,Male,26 - 40,2,2,White or Caucasian,"$100,000-$149,999",Unknown,
2021-06-03 04:57:07,2021-06-03 05:03:59,IP Address,184.105.250.134,100,411,True,2021-06-03 05:03:59,R_898Cju8HQKfa18t,,,,,41.9138031005859375,-95.48439788818359375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,,Not enough quality housing,,Single family home,Important,Important,Very important,Very important,Very important,Very important,Very important,Slightly important,Very important,,,,Yes,5,3,4,2,1,6,,,Female,41-55,2,5 or more children,White or Caucasian,"$100,000-$149,999",,
2021-06-03 05:12:08,2021-06-03 05:17:42,IP Address,174.243.84.60,100,333,True,2021-06-03 05:17:42,R_UrrFk1oP5xI2obn,,,,,41.6244049072265625,-93.669403076171875,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,$500-$699,Good,No,Yes,Not enough quality housing,,Single family home,Slightly important,Slightly important,Slightly important,Not at all important,Slightly important,Very important,Important,Not at all important,Slightly important,,,,No,4,5,2,1,3,6,,,Female,41-55,4,0,White or Caucasian,"$60,000-$79,999",,
2021-06-03 06:17:41,2021-06-03 06:26:37,IP Address,98.17.38.51,100,535,True,2021-06-03 06:26:37,R_1Af4lUpQq1onY5z,,,,,41.0352935791015625,-92.79239654541015625,anonymous,EN,Yes,6-10 years,Mondamin,,,,Would be interested in a new construction single-family home,"$250,000-$325,000",Yes,Rent,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough of the right home styles,,Single family home,Important,Slightly important,Very important,Slightly important,Important,Important,Extremely important,Slightly important,Extremely important,,,,Yes,5,3,1,4,2,6,,,Female,41-55,3,0,White or Caucasian,"$60,000-$79,999",,
2021-06-03 06:55:08,2021-06-03 07:02:34,IP Address,174.198.79.64,100,445,True,2021-06-03 07:02:34,R_21bapCUgvDJ4Nj7,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,1-5 years,Logan,,,,"Would be interested in up-sizing,Would be interested in renting,Would be interested in an existing single-family home","$100,000-$175,000",Yes,Rent,,Apartment,,$700-$899,Good,Yes,Yes,Not enough of the right home styles,,"Townhome,Apartment,Single family home",Extremely important,Extremely important,Important,Important,Slightly important,Important,Extremely important,Slightly important,Very important,,,"Parks, community buildings, restaurants ",No,1,5,4,2,3,6,,"Housing classes for younger communities members including how to buy, and manage the home. ",Female,18 - 25,1,0,White or Caucasian,"$20,000-$39,999",Unknown,
2021-06-03 06:56:07,2021-06-03 07:15:06,IP Address,207.28.124.253,100,1139,True,2021-06-03 07:15:07,R_11WMYpszYyCF0xa,,,,,41.7068023681640625,-96.00279998779296875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Would be interested in up-sizing,"Less than $100,000",Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough quality housing,,,Not at all important,Not at all important,Important,Important,Very important,Not at all important,Very important,Very important,Extremely important,,,"parks, restaurants, library, employment, affordable grocery shopping ",No,5,2,3,4,1,6,,"Survey or meet with neighbors or neighborhood groups to learn their views about what affordable housing might work best in their neighborhood, and how they might support it.
Consult with housing experts to learn their opinions.
Influence local government to provide grants and loans for affordable housing construction.
Create a local Affordable Housing Committee",Female,56-70,1,0,White or Caucasian,"$40,000-$59,999",Unknown,
2021-06-03 07:07:02,2021-06-03 07:19:13,IP Address,207.28.124.253,100,730,True,2021-06-03 07:19:13,R_71E8ABuAzJy3MiJ,,,,,41.7068023681640625,-96.00279998779296875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Would be interested in a new construction single-family home,"$100,000-$175,000",Yes,Own,,Other,townhome,$700-$899,Good,Yes,Yes,Not enough quality housing,,"Townhome,Condo,Single family home",Very important,Very important,Slightly important,Important,Not at all important,Important,Extremely important,Important,Extremely important,,,"Library, grocery store, parks, gas station",No,,,,,,,,,Female,56-70,1,0,White or Caucasian,"$60,000-$79,999",Unknown,
2021-06-03 07:38:03,2021-06-03 07:46:34,IP Address,207.28.124.253,100,510,True,2021-06-03 07:46:35,R_2QrmQsIREYVjvvV,,,,,41.7068023681640625,-96.00279998779296875,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough of the right home styles,,"Townhome,Condo,Single family home",Very important,Very important,Very important,Very important,Important,Very important,Very important,Very important,Very important,,,"schools, parks, restaurants, churches, activities",Yes,2,3,4,1,5,6,,"Clean up the community.  Animal Control.  Clean up existing properties.  Hold landlords accountable.  Buy land around our area and develope housing.  Work on getting extra curricular activities in the community such as a parks and recreation area.  ",Female,56-70,3,0,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-27 08:19:52,2021-05-27 08:20:14,IP Address,184.105.41.37,24,21,False,2021-06-03 08:20:14,R_2SxKry5QvJt0ePN,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03 08:30:41,2021-06-03 08:35:06,IP Address,207.28.124.253,100,265,True,2021-06-03 08:35:07,R_3dWHjno8J57hoa4,,,,,41.7068023681640625,-96.00279998779296875,anonymous,EN,Yes,1-5 years,Unincorporated Harrison County,,,,Not interested in a different home,"Less than $100,000",Yes,Own,,Single family home,,$300-$499,Fair,No,No,Do not qualify for a home mortgage,,Single family home,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,,,,Yes,4,5,2,3,1,6,,More trade skills in skills,Male,26 - 40,1,0,White or Caucasian,"$19,999 or less",,
2021-05-27 08:39:51,2021-05-27 08:43:40,IP Address,207.155.118.70,62,229,False,2021-06-03 08:43:41,R_2riJUQWGW0frfWB,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough of the right home styles,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 08:43:53,2021-05-27 08:44:35,IP Address,173.184.129.176,34,41,False,2021-06-03 08:44:36,R_sTKHlaw4xS6olsR,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Would be interested in renting,Would be interested in an existing single-family home","$100,000-$175,000",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 08:46:02,2021-05-27 08:46:16,IP Address,199.120.121.63,17,13,False,2021-06-03 08:46:17,R_1pMXYYFvKoBzFjR,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 09:13:33,2021-05-27 09:15:43,IP Address,97.119.128.90,66,129,False,2021-06-03 09:15:43,R_1Heo2OD2byaI7S5,,,,,,,anonymous,EN,Yes,1-5 years,Woodbine,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,No,Yes,Not enough quality housing,,Single family home,Extremely important,Slightly important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Slightly important,Extremely important,Important,,,,,,,,,,,,,,,,,,,
2021-05-27 10:17:17,2021-05-27 10:18:18,IP Address,174.198.80.10,45,61,False,2021-06-03 10:18:21,R_3nw5VYeQpcZNSrn,,,,,,,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",No,Other,,Single family home,,$500-$699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 11:03:11,2021-05-27 11:04:18,IP Address,66.172.252.144,62,67,False,2021-06-03 11:04:20,R_vly5VIfONwb2W6R,,,,,,,anonymous,EN,Yes,1-5 years,Woodbine,,,,Would be interested in up-sizing,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,No,Not enough of the right home styles,,"Townhome,Single family home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 11:26:17,2021-05-27 11:27:58,IP Address,174.242.225.112,62,100,False,2021-06-03 11:27:59,R_3rTAqq8JnpoUcSI,,,,,,,anonymous,EN,No,,,I own a home elsewhere,,More homeownership options,,"$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 11:34:10,2021-05-27 11:34:22,IP Address,40.137.222.53,10,11,False,2021-06-03 11:34:23,R_6DX6Zt2iC7wFjAl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 11:52:02,2021-05-27 11:53:39,IP Address,184.105.250.134,48,96,False,2021-06-03 11:53:39,R_2vdbFo0bBRSgR0N,,,,,,,anonymous,EN,Yes,1-5 years,Woodbine,,,,Not interested in a different home,,Retired,Own,,Single family home,,"$1,500-1,999",Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 12:00:50,2021-05-27 12:07:34,IP Address,174.198.87.190,97,403,False,2021-06-03 12:07:34,R_1GBrn0ctkqAR9z3,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Would be interested in up-sizing,Would be interested in renting","$100,000-$175,000",No,Rent,,Single family home,,$300-$499,Very bad,Yes,Yes,Do not qualify for a home mortgage,,Single family home,Important,Very important,Important,Very important,Important,Very important,Extremely important,Not at all important,Extremely important,,,"All the above ",No,1,3,2,4,5,6,,,Female,41-55,2,3,White or Caucasian,,Unknown,
2021-05-27 12:34:03,2021-05-27 12:34:37,IP Address,174.198.71.77,28,34,False,2021-06-03 12:34:38,R_2wBkYt7d8kKnOLe,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Would be interested in down-sizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 14:23:20,2021-05-27 14:24:26,IP Address,72.25.17.131,55,66,False,2021-06-03 14:24:27,R_1eOvKAnRVfA5kjY,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 14:58:59,2021-05-27 15:01:26,IP Address,173.188.15.100,66,147,False,2021-06-03 15:01:29,R_3R9rLNW1WGDiOTP,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home","$175,000-$250,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,"Apartment,Single family home",Slightly important,Important,Important,Important,Slightly important,Important,Important,Important,Important,Very important,,,,,,,,,,,,,,,,,,,
2021-05-27 15:24:43,2021-05-27 15:27:47,IP Address,174.243.114.50,72,183,False,2021-06-03 15:27:47,R_1GHR9gPqdMFjp9X,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$250,000-$325,000",No,Own,,Single family home,,$700-$899,Excellent,No,Yes,Not enough affordable housing,,"Townhome,Condo,Single family home",Very important,Important,Important,Slightly important,Important,Very important,Very important,Very important,Very important,,,,No,,,,,,,,,,,,,,,,
2021-05-27 17:14:13,2021-05-27 17:17:39,IP Address,174.255.2.48,72,205,False,2021-06-03 17:17:40,R_20Tj0XlRyJs4uaO,,,,,,,anonymous,EN,Yes,1-5 years,Mondamin,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough quality housing,,Single family home,Important,Very important,Extremely important,Important,Very important,Slightly important,Important,Slightly important,Extremely important,,,,Yes,,,,,,,,,,,,,,,,
2021-05-27 17:19:15,2021-05-27 17:23:30,IP Address,173.191.246.205,72,254,False,2021-06-03 17:23:31,R_3Mol0JebvTgU4Xk,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Would be interested in an existing single-family home,"$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Good,No,No,Not enough quality housing,,Single family home,Slightly important,Slightly important,Important,Important,Very important,Very important,Extremely important,Not at all important,Extremely important,Not at all important,,,No,,,,,,,,,,,,,,,,
2021-05-27 19:31:59,2021-05-27 19:35:45,IP Address,38.121.121.16,59,225,False,2021-06-03 19:35:45,R_9srH7W3u8v5h5mx,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Employment opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 19:41:36,2021-05-27 19:41:42,IP Address,166.181.84.114,17,5,False,2021-06-03 19:41:48,R_1Kw2DKu0oUk55cH,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 19:40:26,2021-05-27 19:42:16,IP Address,173.191.202.10,59,110,False,2021-06-03 19:42:19,R_z0H2wRDKqOIrgxb,,,,,,,anonymous,EN,Yes,Less than 1 year,Woodbine,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home","$250,000-$325,000",Yes,Rent,,Duplex/Fourplex,,$700-$899,Fair,Yes,Yes,Not enough of the right home styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 22:09:37,2021-05-27 22:10:07,IP Address,206.214.228.76,62,29,False,2021-06-03 22:10:08,R_xmZ2jRYDXrbapEt,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 05:23:03,2021-05-28 05:23:46,IP Address,174.71.111.66,21,42,False,2021-06-04 05:23:51,R_3Ms4nJAYVwrqDHG,,,,,,,anonymous,EN,No,,,"I own a home elsewhere,My spouse works in another community,Difficult to find a home to purchase here that suits my family’s needs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 05:26:10,2021-05-28 05:28:26,IP Address,174.198.68.218,62,135,False,2021-06-04 05:28:28,R_1dFBnCmd8k5CKlU,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough of the right home styles,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 07:19:18,2021-05-28 07:21:58,IP Address,207.155.116.213,66,160,False,2021-06-04 07:22:02,R_27I6oIs2HB1SpkV,,,,,,,anonymous,EN,Yes,1-5 years,Woodbine,,,,"Would be interested in up-sizing,Would be interested in renting,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",Yes,Rent,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Not enough affordable housing,,Single family home,Important,Important,Important,Important,Slightly important,Important,Extremely important,Slightly important,Extremely important,,,,,,,,,,,,,,,,,,,,
2021-05-28 07:39:14,2021-05-28 07:42:02,IP Address,38.121.121.16,62,168,False,2021-06-04 07:42:04,R_3HZ8Sz9uGqvGVrr,,,,,,,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",No,Own,,Other,"Ranch style ","$900-$1,199",Good,Yes,Yes,Not enough of the right home styles,,"Townhome,Condo,Single family home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 07:46:21,2021-05-28 07:46:35,IP Address,174.198.76.194,24,13,False,2021-06-04 07:46:36,R_eaICntbxt9M68oh,,,,,,,anonymous,EN,Yes,More than 10 years,Pisgah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 08:08:51,2021-05-28 08:08:57,IP Address,97.119.140.167,10,6,False,2021-06-04 08:08:58,R_2YgESBEbZq5lM1y,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 08:23:19,2021-05-28 08:23:31,IP Address,173.31.157.233,17,12,False,2021-06-04 08:23:31,R_1mRh8Kn4dbquAav,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 08:23:50,2021-05-28 08:24:51,IP Address,45.78.134.176,62,61,False,2021-06-04 08:24:53,R_T0c9KUR9R94bF17,,,,,,,anonymous,EN,No,,,Other,,"Better community amenities (parks, community center, library, restaurants)",,"Less than $100,000",,,,,,,,,,Not enough affordable housing,,Apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 08:15:41,2021-05-28 08:31:32,IP Address,97.119.102.178,72,951,False,2021-06-04 08:31:34,R_PCIFFgbZYowKjS1,,,,,,,anonymous,EN,Yes,6-10 years,Missouri Valley,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,No,No,Not enough quality housing,,"Duplex,Townhome,Apartment,Single family home,Assisted Living Complex",Very important,Extremely important,Very important,Very important,Extremely important,Very important,Very important,Slightly important,Very important,,,"Restaurants, bar and grills, school, city park, Main Street shops, Main Street is lit, safe streets that are wheelchair accessible, library ",No,,,,,,,,,,,,,,,Unknown,
2021-05-28 08:44:40,2021-05-28 08:48:33,IP Address,38.121.121.16,69,232,False,2021-06-04 08:48:35,R_302kmJnEf1ZhNl1,,,,,,,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$250,000-$325,000",Retired,Own,,Single family home,,$300-$499,Good,No,Yes,Not enough quality housing,,,Not at all important,Not at all important,Important,Important,Very important,Important,Extremely important,Slightly important,Important,,,"Library ",,,,,,,,,,,,,,,,Unknown,
2021-05-28 10:41:18,2021-05-28 10:41:52,IP Address,66.172.245.74,21,34,False,2021-06-04 10:41:53,R_28UMrDM33QqbdTB,,,,,,,anonymous,EN,No,,,I own a home elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 14:13:09,2021-05-28 14:29:18,IP Address,97.40.192.23,48,969,False,2021-06-04 14:29:22,R_2dv8mRkswGUCMfM,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$175,000-$250,000",,Own,,Single family home,,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 20:22:18,2021-05-28 20:23:56,IP Address,174.198.82.104,59,98,False,2021-06-04 20:24:00,R_2yl6XM0nyvShjkj,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",No,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 22:52:40,2021-05-28 22:54:13,IP Address,24.252.51.80,55,93,False,2021-06-04 22:54:17,R_24vCtU6QnTQPZ0T,,,,,,,anonymous,EN,No,,,"My spouse works in another community,I couldn’t find rental housing",,More rental options,,"Less than $100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05 06:09:06,2021-06-05 06:13:50,IP Address,184.105.41.39,100,283,True,2021-06-05 06:13:50,R_2f8UVuLK4x2ovZF,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Good,No,No,Employment opportunities,,Single family home,Slightly important,Slightly important,Very important,Very important,Slightly important,Important,Very important,Important,Slightly important,,,"All the above ",No,5,4,2,3,1,6,,,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-29 07:22:25,2021-05-29 07:23:27,IP Address,174.243.83.110,45,62,False,2021-06-05 07:23:28,R_2BhcFI4HsllzE8Q,,,,,,,anonymous,EN,Yes,,Missouri Valley,,,,Would be interested in up-sizing,"$250,000-$325,000",No,Rent,,Single family home,,$700-$899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 10:02:07,2021-05-29 10:03:25,IP Address,66.172.220.99,62,78,False,2021-06-05 10:03:27,R_3PAJ514Hljuj3Wc,,,,,,,anonymous,EN,Yes,More than 10 years,Magnolia,,,,Would be interested in an existing single-family home,"$175,000-$250,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Employment opportunities,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 11:41:50,2021-05-29 11:42:44,IP Address,40.132.204.153,28,53,False,2021-06-05 11:42:45,R_2cAVXliN7fP3s39,,,,,,,anonymous,EN,No,,,Other,,"More homeownership options,Better quality housing options,Better community amenities (parks, community center, library, restaurants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 12:15:24,2021-05-29 12:16:18,IP Address,174.198.65.21,59,53,False,2021-06-05 12:16:19,R_3KSJlJsvh2XBDfH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05 13:20:24,2021-06-05 13:26:52,IP Address,38.121.121.19,100,387,True,2021-06-05 13:26:52,R_3RjscqOoqFjCpaf,,,,,41.261505126953125,-95.8303985595703125,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$250,000-$325,000",Retired,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough affordable housing,,Townhome,Not at all important,Not at all important,Important,Important,Very important,Important,Important,Slightly important,Important,,,"Restaurant ",No,5,3,1,2,4,6,,,Female,56-70,2,0,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-30 21:20:07,2021-05-30 21:22:27,IP Address,173.184.129.162,62,140,False,2021-06-06 21:22:33,R_29tR4aGWGhZKAif,,,,,,,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Would be interested in a new construction single-family home,"$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31 12:13:52,2021-05-31 12:16:04,IP Address,174.197.13.98,52,132,False,2021-06-07 12:16:06,R_2CZiOKEJWy8Sylq,,,,,,,anonymous,EN,Yes,More than 10 years,Little Sioux,,,,"Would be interested in up-sizing,Would be interested in an existing single-family home","$100,000-$175,000",No,Own,,Single family home,,Less than $300,Good,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31 12:21:50,2021-05-31 12:39:33,IP Address,162.72.19.142,72,1062,False,2021-06-07 12:39:33,R_3OqfgvvIMrXfn5f,,,,,,,anonymous,EN,Yes,More than 10 years,Little Sioux,,,,Not interested in a different home,"$175,000-$250,000",Retired,Own,,Single family home,,$500-$699,Fair,Yes,Yes,Employment opportunities,,Single family home,Very important,Important,Important,Slightly important,Slightly important,Slightly important,Slightly important,Slightly important,Important,Not at all important,,Safe ..clean..parks and local business such as gas stations/ groceries store/ restaurants..and hardware store / fast food outlet stores. .. at lease in 15 minutes away.,Yes,,,,,,,,,,,,,,,Unknown,
2021-05-31 16:27:04,2021-05-31 16:30:42,IP Address,184.105.62.225,97,217,False,2021-06-07 16:30:44,R_3oGYs9zNH9yOoFw,,,,,,,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,$500-$699,Good,Yes,Yes,Employment opportunities,,,Important,Important,Important,Very important,Very important,Very important,Important,Important,Important,,,"Restaurant, gas station, school district is the main one",No,5,3,1,4,2,6,,,Female,41-55,2,2,Other,,Unknown,
2021-05-31 21:28:45,2021-05-31 21:29:26,IP Address,38.121.121.16,28,40,False,2021-06-07 21:29:27,R_2Eo8pKAB4OCJIh8,,,,,,,anonymous,EN,Yes,More than 10 years,Pisgah,,,,Not interested in a different home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08 13:25:27,2021-06-08 13:35:07,IP Address,209.34.196.130,100,579,True,2021-06-08 13:35:07,R_3iPQxDD5Q0sVZro,,,,,41.23150634765625,-96.05190277099609375,anonymous,EN,Yes,Less than 1 year,Logan,,,,Would be interested in a new construction single-family home,"Over $400,000",No,Own,,Single family home,,Less than $300,Fair,No,No,Employment opportunities,,Single family home,Slightly important,Slightly important,Very important,Very important,Very important,Very important,Extremely important,Slightly important,Extremely important,,,"School, restaurants, walking trail and recreational opportunities",Yes,3,5,4,2,1,6,,"Logan should have developed the old rock quarry and should have connected Skyline drive to Wessar. ",Male,26 - 40,1,2,White or Caucasian,"$200,000 or more",Unknown,
2021-06-09 12:21:15,2021-06-09 12:29:51,IP Address,173.191.243.197,100,515,True,2021-06-09 12:29:51,R_2agDEALmVuS5P0m,,,,,40.9622955322265625,-91.56130218505859375,anonymous,EN,Yes,More than 10 years,Little Sioux,,,,Not interested in a different home,"Less than $100,000",No,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough quality housing,,Assisted Living Complex,Extremely important,Extremely important,Extremely important,Very important,Slightly important,Important,Extremely important,Very important,Extremely important,Extremely important,,None of the above,No,5,1,2,3,4,6,,,Female,56-70,1,0,White or Caucasian,"$40,000-$59,999",Unknown,
