StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-25 07:27:48,2021-10-25 07:34:05,IP Address,173.19.120.244,100,377,True,2021-10-25 07:34:06,R_1Q9gn8blaXU8l6E,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,Independent Living Complex,No,4,3,2,1,5,,Available lots & infrastructure,,Female,56-70,2,0,,
2021-10-25 07:40:37,2021-10-25 07:46:27,IP Address,50.81.253.192,100,350,True,2021-10-25 07:46:27,R_1jiTg1cAsIY2eCa,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough affordable housing,,,No,2,1,3,4,5,,,,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-25 07:46:38,2021-10-25 07:49:46,IP Address,66.191.148.96,100,187,True,2021-10-25 07:49:46,R_3kA5NApfHiNKuFs,,,,,43.801300048828125,-91.21340179443359375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$700-$899,Fair,No,Yes,Not enough affordable housing,,,No,2,1,3,4,5,,,,Female,18 - 25,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-25 08:58:13,2021-10-25 09:07:26,IP Address,173.215.8.56,100,553,True,2021-10-25 09:07:26,R_UWTwdVIL4m6NNW9,,,,,41.241302490234375,-95.14260101318359375,qr,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough of the right home styles,,Independent Living Complex,Yes,5,3,2,1,4,"Regulate rental properties.  Too many crappy rentals ","Most homes in Atlantic are 30-60+ years old with single car garages.   Today’s society wants large garages and space.  Th we e aren’t enough large house in nice areas for people to purchase so that frees up more medium prices houses and so on.   Very few building lots and those that are there are very expensive.  Most investors just want to build government assisted living due to guaranteed income.  There needs to be some help to foster spec building of larger homes.  ","Make older neighbors more attractive by knocking down poor rental houses.   Also decide where next new housing development should be located.  Obviously the Sonntag development has had NO new structures, so either lots are too expensive or location is poor.",Male,41-55,1,2,White or Caucasian,"$150,000-$199,999"
2021-10-25 11:03:56,2021-10-25 11:05:22,IP Address,97.119.153.50,100,86,True,2021-10-25 11:05:22,R_1odwHfwrLU4Ze4o,,,,,41.2975006103515625,-96.09929656982421875,qr,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,Independent Living Complex,No,2,1,3,4,5,,,,Female,26 - 40,1,2,White or Caucasian,"$20,000-$39,999"
2021-10-25 11:31:04,2021-10-25 11:34:09,IP Address,97.119.198.83,100,185,True,2021-10-25 11:34:10,R_1FahZCKLZh78BNH,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,No,,I own a home elsewhere,,,Not interested in a different home,"Less than $100,000",,,,,,,,,,Not enough quality housing,,,No,,,,,,,,,Female,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-25 11:52:44,2021-10-25 12:01:10,IP Address,192.119.249.91,100,505,True,2021-10-25 12:01:10,R_27a1T5IVh0b119K,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough quality housing,,,Yes,3,4,5,1,2,Start new housing developments with 2-3 acre lots,Farmers want to hold too tight on to their farmland.,"City needs to have some skin in the game, buy land and put in infrastructure.",Male,56-70,2,2,White or Caucasian,"$200,000 or more"
2021-10-25 12:04:06,2021-10-25 12:11:25,IP Address,97.119.198.83,100,439,True,2021-10-25 12:11:25,R_6nVlbdy6guE3Adj,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,No,,Other,i rent somewhere else.,"More homeownership options,More rental options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,,Yes,3,2,4,1,5,,People who resist change.,As a community we should understand that property taxes are going to inflate no matter what. So we should not let rising taxes hinder the growth and development that this community needs.,Male,26 - 40,2,3,I identify with 2 or more groups,"$40,000-$59,999"
2021-10-25 12:19:04,2021-10-25 12:22:02,IP Address,97.64.164.190,100,177,True,2021-10-25 12:22:02,R_2wENkN7Qx99bgfi,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,I own a home elsewhere,,,Not interested in a different home,,,,,,,,,,,,,,No,,,,,,,Lack of employment opportunities,,Male,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-25 13:41:22,2021-10-25 13:53:29,IP Address,174.198.69.218,100,726,True,2021-10-25 13:53:30,R_3CVob9tPGpCkwhe,,,,,41.6009979248046875,-93.6728973388671875,anonymous,EN,No,,I own a home elsewhere,,"More homeownership options,Better quality housing options","Would be interested in down-sizing,Would be interested in a new construction single-family home,Would be interested in senior housing","$100,000-$175,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,Yes,4,3,2,1,5,,,"Development,look at other towns are size, what are they doing with there houseing issues",Male,56-70,1,0,White or Caucasian,"$100,000-$149,999"
2021-10-25 14:03:24,2021-10-25 14:08:22,IP Address,173.215.9.92,100,297,True,2021-10-25 14:08:22,R_2qCtvj0Rn149oP6,,,,,41.296295166015625,-95.0619964599609375,anonymous,EN,No,,Other,"When we were looking to buy, taxes too high and availablity was low.","Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,1,2,4,3,5,,"Landlords getting out of Sirwa, and getting out of renting. No new lots to build on.","Landlord education, annex in lots into town",Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2021-10-25 14:20:00,2021-10-25 14:27:00,IP Address,107.167.194.50,100,420,True,2021-10-25 14:27:01,R_O0G2DTlqeQN9kul,,,,,41.4037933349609375,-95.013702392578125,qr,EN,No,,I own a home elsewhere,,Better community amenities,Would be interested in down-sizing,"$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,Duplex,Yes,4,3,1,2,5,,Land,Aquire land. Development of utilities. Family and senior amenities and attractions.,Male,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-25 14:25:15,2021-10-25 14:35:22,IP Address,192.230.140.115,100,607,True,2021-10-25 14:35:23,R_1mzs14ARmxmpBOY,,,,,41.296295166015625,-95.0619964599609375,anonymous,EN,No,,I own a home elsewhere,,"More homeownership options,Better quality housing options","Would be interested in down-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,1,3,4,2,5,,"Cost of improvement ","Build affordable rental properties 
Encourage landlords to improve current housing - possibly inspect rental properties 
Build affordable single family homes",Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-25 16:19:22,2021-10-25 16:28:40,IP Address,97.64.164.190,100,558,True,2021-10-25 16:28:41,R_3IcsJEDTuRZyv8H,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,Difficult to find a home to purchase here that suits my family’s needs,,More affordable housing options,"Not interested in a different home,Would be interested in down-sizing","Less than $100,000",,,,,,,,,,Not enough affordable housing,,Duplex,No,1,2,3,4,5,,"Government, need new minds",Apartments that are NOT SIRHA or low income.  Nice apartments that are all utilities included for those of us that can afford them.,Female,41-55,1,1,White or Caucasian,"$40,000-$59,999"
2021-10-25 17:41:51,2021-10-25 17:44:59,IP Address,67.3.167.101,100,188,True,2021-10-25 17:45:00,R_0TaQ32Mf4dktlol,,,,,41.2975006103515625,-96.09929656982421875,anonymous,EN,Yes,1-5 years,,,,,,Retired,Own,,Single family home,,,Excellent,No,Yes,Other,idk,,Yes,4,2,1,3,5,,idk,,Female,56-70,2,0,Don’t wish to answer,
2021-10-25 18:20:31,2021-10-25 18:22:58,IP Address,174.242.224.119,100,146,True,2021-10-25 18:22:58,R_1mDc801aFJ8CTwz,,,,,41.2581024169921875,-95.93250274658203125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Apartment,,$700-$899,Very bad,No,Yes,Not enough affordable housing,,Duplex,Yes,1,3,4,2,5,,To many apartments and not enough houses,,Female,26 - 40,2,3,White or Caucasian,"$60,000-$79,999"
2021-10-25 18:35:21,2021-10-25 18:43:05,IP Address,174.242.225.9,100,463,True,2021-10-25 18:43:06,R_6XTMtmtf27Pdf1f,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Apartment,,$700-$899,Poor,Yes,Yes,Not enough affordable housing,,Duplex,Yes,2,3,4,1,5,More rent to own properties need Built-in the Atlantic district,There are too many overpriced apartment buildings for rent and not enough 2-3 bedroom houses for rent/ rent-to-own/sale,Unsure,Male,26 - 40,2,2,White or Caucasian,"$20,000-$39,999"
2021-10-26 04:52:39,2021-10-26 04:58:58,IP Address,97.119.153.50,100,379,True,2021-10-26 04:58:58,R_2tr2nSZHS5DOmrh,,,,,41.2975006103515625,-96.09929656982421875,qr,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Apartment,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,Duplex,Yes,2,4,1,3,5,Lower Cost with Good Quality,"Slum Lords and lack of quality paying jobs. ",Regulate living conditions in existing rentals to improve quality. Push to increase minimum starting wages in jobs in the community.,Male,26 - 40,1,0,White or Caucasian,"$20,000-$39,999"
2021-10-26 08:11:56,2021-10-26 08:18:58,IP Address,174.248.226.55,100,421,True,2021-10-26 08:18:58,R_2uKRKdxJnqz50XP,,,,,41.2581024169921875,-95.93250274658203125,qr,EN,No,,I own a home elsewhere,,"More homeownership options,More affordable housing options",Not interested in a different home,"Less than $100,000",,,,,,,,,,Do not qualify for a home mortgage,,Duplex,No,4,2,3,1,5,,Cost of the house with no yard,We don't live on the coast. But yet the cost of living is about the same,Male,56-70,3,0,White or Caucasian,"$60,000-$79,999"
2021-10-26 09:02:23,2021-10-26 09:07:28,IP Address,192.119.200.197,100,305,True,2021-10-26 09:07:29,R_2bTvCISLYGMaoS0,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,2,1,3,4,5,,Not enough high paying jobs,"Clean up existing run down properties. ",Female,26 - 40,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-26 09:31:51,2021-10-26 09:42:04,IP Address,192.119.200.194,100,613,True,2021-10-26 09:42:05,R_1ETERu5dOPE9nSF,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Good,No,Yes,Not enough affordable housing,,Independent Living Complex,No,2,3,4,1,5,,,,Female,71+,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-26 11:43:30,2021-10-26 11:45:58,IP Address,174.243.116.224,100,147,True,2021-10-26 11:45:58,R_3fUh0QBKXykMm0M,,,,,41.285400390625,-96.1493988037109375,qr,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,$500-$699,Fair,Yes,Yes,Not enough quality housing,,,No,3,2,1,4,5,,,,Male,18 - 25,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-26 14:07:24,2021-10-26 14:15:02,IP Address,174.243.83.137,100,457,True,2021-10-26 14:15:02,R_bO7Y7WWZ0OVNwDT,,,,,41.2975006103515625,-96.09929656982421875,qr,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Fair,Yes,Yes,Not enough quality housing,,Independent Living Complex,No,3,4,1,2,5,,"Low income ",,Male,18 - 25,1,0,White or Caucasian,"$20,000-$39,999"
2021-10-26 14:39:11,2021-10-26 14:43:54,IP Address,97.119.120.39,100,283,True,2021-10-26 14:43:54,R_2bKxJKQWQ75VPIv,,,,,41.264801025390625,-96.00009918212890625,qr,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,No,Yes,Not enough affordable housing,,,No,4,3,2,1,5,,"Lack of city support on infrastructure ","The city needs to be more involved. ",Male,56-70,2,0,White or Caucasian,"$200,000 or more"
2021-10-26 14:43:11,2021-10-26 14:46:32,IP Address,173.19.123.96,100,200,True,2021-10-26 14:46:32,R_Dpovxe1EBNxza0N,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,"Difficult to find a home to purchase here that suits my family’s needs,I couldn’t find rental housing",,"More rental options,More affordable housing options,Better quality housing options","Would be interested in renting,Would be interested in an existing single-family home","Less than $100,000",,,,,,,,,,Not enough quality housing,,Duplex,No,1,3,4,2,5,,,I don't know,Female,41-55,2,3,White or Caucasian,"$60,000-$79,999"
2021-10-26 15:31:51,2021-10-26 15:35:24,IP Address,192.119.200.194,100,212,True,2021-10-26 15:35:24,R_2z6D8FmUSXtqe8k,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Good,No,No,Not enough quality housing,,,No,,,,,,,lack of money to build nicer homes or fix existing homes,,Female,41-55,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-19 15:50:32,2021-10-19 15:51:23,IP Address,166.181.84.166,50,50,False,2021-10-26 15:51:24,R_333Awp7EpiCNbLn,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Fair,Yes,,,,,,,,,,,,,,,,,,,
2021-10-26 16:16:47,2021-10-26 16:22:22,IP Address,173.19.123.96,100,334,True,2021-10-26 16:22:22,R_ZEp30woYxDAY1vH,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,"I own a home elsewhere,Other",rural Cass county,More affordable housing options,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough quality housing,,,No,4,2,3,1,5,,"Jobs, high paying/factory/industry",I don't know,Female,41-55,3,0,White or Caucasian,"$100,000-$149,999"
2021-10-26 17:24:37,2021-10-26 17:31:44,IP Address,173.19.123.96,100,427,True,2021-10-26 17:31:44,R_pzxT2M1cbS7Gp3P,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,I own a home elsewhere,,"More homeownership options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in a new construction single-family home,Would be interested in an existing single-family home","Less than $100,000",,,,,,,,,,Not enough affordable housing,,"Duplex,Independent Living Complex",No,5,2,3,1,4,,"Finances ","Homeowner assistance program...fee waivers for utility, internet and cable hook ups, etc.",Male,26 - 40,3,0,White or Caucasian,"$40,000-$59,999"
2021-10-26 16:41:26,2021-10-26 17:50:00,IP Address,97.119.164.15,100,4114,True,2021-10-26 17:50:00,R_SZVils5GEC0hje9,,,,,41.264801025390625,-96.00009918212890625,qr,EN,Yes,Less than 1 year,,,,,,No,Rent,,Single family home,,$700-$899,Fair,No,Yes,Not enough of the right home styles,,,No,1,2,3,5,4,Modern apartments,Old white men,"1. Implement and facilitate cooperative housing (housing co-ops) 
2. Create a landlord training / certification program which provides incentives to good owners or property managers. Such as providing and maintaining:
3. A streamlined single online hub for current rental availabilities ",Female,26 - 40,1,2,White or Caucasian,"$40,000-$59,999"
2021-10-26 18:16:03,2021-10-26 18:21:52,IP Address,23.172.160.250,100,349,True,2021-10-26 18:21:53,R_1gddid4oMGl6nSk,,,,,41.4037933349609375,-95.013702392578125,qr,EN,No,,I own a home elsewhere,,"More homeownership options,Better quality housing options,Better community amenities","Would be interested in down-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,Yes,4,2,1,3,5,,"Lack of amenities ","Provide incentives ",Male,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-26 20:20:15,2021-10-26 20:25:12,IP Address,174.198.64.146,100,297,True,2021-10-26 20:25:13,R_SMMLgppowpTXpYd,,,,,41.24420166015625,-95.95989990234375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,,Yes,3,4,2,1,5,,"Not enough reasonable housing in decent locations for the middle income people ","Build a new housing district which would then allow some of the middle class options for housing and therefore open up more housing opportunities to others. Quit allowing low income families free or reduced housing. Atlantic is becoming a hot spot for people with no jobs, or little income .",Female,26 - 40,2,3,White or Caucasian,"$80,000-$99,999"
2021-10-19 19:33:00,2021-10-19 22:14:57,IP Address,72.134.145.5,19,9716,False,2021-10-26 22:14:58,R_24ctXb5JtNUx6oH,,,,,,,anonymous,EN,No,,Difficult to find a home to purchase here that suits my family’s needs,,"More homeownership options,More affordable housing options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 03:48:21,2021-10-27 03:53:48,IP Address,97.64.164.190,100,327,True,2021-10-27 03:53:49,R_6rihL1NFUHOkgHD,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,Yes,3,4,2,1,5,,lack of affordable housing,,Male,41-55,2,3,White or Caucasian,"$100,000-$149,999"
2021-10-27 07:32:26,2021-10-27 07:37:05,IP Address,174.198.64.221,100,279,True,2021-10-27 07:37:05,R_TvjzFAsAvKKSx7b,,,,,41.24420166015625,-95.95989990234375,qr,EN,No,,I own a home elsewhere,,Better quality housing options,Would be interested in senior housing,"$100,000-$175,000",,,,,,,,,,Not enough of the right home styles,,"Duplex,Independent Living Complex",No,4,1,3,2,5,,JoBs that pay,,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-27 08:13:39,2021-10-27 08:23:25,IP Address,97.119.139.148,100,585,True,2021-10-27 08:23:25,R_1QGxr6QAga6u1kT,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,1-5 years,,,,,,Retired,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough of the right home styles,,Independent Living Complex,No,4,2,3,1,5,,There is not enough of the right type of houses at the affordable price!,Build average size homes and clean up existing areas all over town.,Male,56-70,2,0,Don’t wish to answer,"$60,000-$79,999"
2021-10-27 09:33:50,2021-10-27 09:56:27,IP Address,67.3.154.55,100,1357,True,2021-10-27 09:56:28,R_3JkFFNRVbwpLoVg,,,,,41.29400634765625,-96.05410003662109375,qr,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough quality housing,,,No,1,2,3,4,5,,,,Female,71+,1,0,White or Caucasian,"$20,000-$39,999"
2021-10-27 14:25:37,2021-10-27 14:30:12,IP Address,72.255.121.210,100,274,True,2021-10-27 14:30:12,R_1DzHKsw0vYYuhaF,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough of the right home styles,,,No,1,2,3,4,5,"4, 3, 2, 1",No place to build higher end homes,,Female,41-55,2,2,White or Caucasian,"$150,000-$199,999"
2021-10-27 14:25:42,2021-10-27 14:56:27,IP Address,173.19.123.96,100,1844,True,2021-10-27 14:56:27,R_1DZ5HBP96DXL9qo,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,"Difficult to find a home to purchase here that suits my family’s needs,I couldn’t find rental housing",,"More rental options,More affordable housing options,Better quality housing options","Would be interested in a new construction single-family home,Would be interested in an existing single-family home,Would be interested in senior housing","$100,000-$175,000",,,,,,,,,,Other,Not enough larger lots so that you don't feel you are on top of each other,Independent Living Complex,Yes,2,4,3,1,5,make property taxes reasonable,property taxes and cost of a lot makes building a new home hard to afford.,We need to encourage more earning opportunities so more people can buy or build. We need housing that can support larger families. Better and more rentals so that people who do not want to be locked into a mortgage can find something decent. Encouraging more diverse entertainment and restaurant selections could help too. Not every one wants to drive 50 to 100 miles to find those things.,Female,56-70,2,0,Don’t wish to answer,"$100,000-$149,999"
2021-10-27 14:41:47,2021-10-27 15:02:33,IP Address,67.3.171.225,100,1245,True,2021-10-27 15:02:34,R_1jcCTXC2jUAIyVb,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,6-10 years,,,,,,Retired,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,5,1,4,2,3,Remove dilapidated housing and implement program requiring landlords to properly maintain rental property both inside and out,Unwillingness to implement minimum requirements for maintenance of rental properties; and inability of some homeowners to do proper maintenance due to health or financial reasons,Implement rental property oversight; Broaden program initiated by TS Bank this summer that was administered by Shift AL to help disadvantaged people do home maintenance projects; remove dilapidated housing,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-27 16:38:06,2021-10-27 16:42:52,IP Address,216.51.195.105,100,286,True,2021-10-27 16:42:52,R_2BghSC2h1cUUaMF,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough affordable housing,,Duplex,Yes,4,1,2,3,5,,Low wages,"Be aware of low income.
Help those to improve the homes they own.
",Female,56-70,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-28 08:02:04,2021-10-28 08:06:54,IP Address,173.19.123.96,100,289,True,2021-10-28 08:06:54,R_3meQ5BdiCcnud3E,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Apartment,,$500-$699,Good,No,No,Other,live in apartment,Independent Living Complex,No,,,,,,,,,Female,56-70,1,0,White or Caucasian,"$19,999 or less"
2021-10-28 08:25:04,2021-10-28 08:50:14,IP Address,216.51.217.222,100,1509,True,2021-10-28 08:50:15,R_1ocM7ZTljmHAtLQ,,,,,41.4546966552734375,-95.09729766845703125,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,Less than $300,Fair,Yes,No,Other,"increased housing price past decade, property taxes, lack of jobs worth doing for HS graduates",,No,5,4,2,3,1,"people need a reason to want to live here. professionals and qualified people go where there are more opportunities, the state revolves around the farmers and they dont spend the money on towns. IWCC is good, people need something to do that excites them, or the only people you are gonna have around are those content to just be around","a person can no longer graduate HS, get a job, buy a house/build a house. Prices, regulations, taxes, insurance, etc etc etc. So they goto school and dont come back to build here. Those who stay have to accept minimum wage boring jobs and welfare. City cant change that can they?","provide a location with utilities to build houses. How could people making 10-15 an hour ever possibly buy a lot on south end of town? Look at the housing just South of the old HS, small houses, lots of them, not a few higher end houses. ",Male,41-55,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-28 08:44:09,2021-10-28 09:27:03,IP Address,174.243.115.14,100,2573,True,2021-10-28 09:27:03,R_2OHKUrVeOnfWhr8,,,,,41.212005615234375,-96.11009979248046875,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,$700-$899,Good,No,Yes,Not enough quality housing,,Independent Living Complex,No,2,3,4,1,5,,"Lack of new building sites. ",Infill housing on vacant lots. Low interest rental housing improvement loans. Historic property loans.,Male,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 09:28:48,2021-10-21 09:29:07,IP Address,179.98.102.96,38,19,False,2021-10-28 09:29:08,R_1FLg7i7VeBHdL4x,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28 10:51:01,2021-10-28 10:54:45,IP Address,23.172.160.106,100,224,True,2021-10-28 10:54:45,R_8jIbGpojZWAXA89,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,,Yes,4,1,2,3,5,,The mayor,,Male,18 - 25,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 14:38:19,2021-10-21 14:39:37,IP Address,97.64.131.98,38,78,False,2021-10-28 14:39:38,R_50b3Z4Y7Tol2fjr,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,,,,,,,,,,,,,,,,,,,,,,
2021-10-22 07:12:23,2021-10-22 07:16:18,IP Address,66.191.148.96,65,235,False,2021-10-29 07:16:19,R_1EbVX2EKB5mMpIz,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,No,No,Other,not aware of market problems,,No,,,,,,,,,,,,,,
2021-10-22 07:48:56,2021-10-22 08:50:26,IP Address,66.191.148.96,38,3689,False,2021-10-29 08:50:28,R_1PT7bvgusNx3HDI,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29 09:09:49,2021-10-29 09:19:33,IP Address,97.64.132.118,100,584,True,2021-10-29 09:19:34,R_O2oLcjpBUjBbjgJ,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,Independent Living Complex,Yes,4,2,3,1,5,,Owners of land boarding current neighborhoods need to let go of it so it can be developed.  We're out of areas to spread into.,"You first need tracks of land to build on, but build some nice spec houses that are upper scale.  Something that new business owners coming to town would be interested in.  ",Male,56-70,2,0,White or Caucasian,"$200,000 or more"
2021-10-22 19:43:26,2021-10-22 19:45:35,IP Address,207.177.22.87,92,129,False,2021-10-29 19:45:36,R_1pW1UZKY1FjXkMS,,,,,,,anonymous,EN,No,,"My spouse works in another community,Difficult to find a home to purchase here that suits my family’s needs",,Better quality housing options,"Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,,No,4,1,2,3,5,,,,,,,,,
2021-10-22 19:38:40,2021-10-22 20:01:09,IP Address,174.243.112.175,92,1349,False,2021-10-29 20:01:13,R_3rZhfXCLL9n9Pw4,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,4,3,2,1,5,Clean up the city and enforce the town's ordinances no matter where you live. Improve the mobile home park - it has severely gone down hill.,"Mayor and city council ","Be more aggressive in finding lots for new homes. Lower taxes.. More condo at reasonable prices. ",Female,56-70,1,0,,
2021-10-30 07:54:43,2021-10-30 08:01:52,IP Address,173.19.120.244,100,429,True,2021-10-30 08:01:53,R_1DUB8EOCD8r7AeU,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough quality housing,,Duplex,Yes,2,4,5,1,3,Require rental housing inspections,Landlords,"Setting goals and developing plans ",Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
